season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2023,2023-01-14,0,0,pre,,Minnesota Wild,Arizona Coyotes,MIN,ARI,1531.03144392682,1444.2142460108,0.687312140049813,0.312687859950187,0.22078848635076723,1.4436621593982886,0.7771263269524787,,,,,23,38,30
2023,2023-01-14,0,0,pre,,Nashville Predators,Buffalo Sabres,NSH,BUF,1493.64911442938,1465.78567185395,0.6102154653311176,0.3897845346688824,0.2306244973517326,1.3103247930457251,0.9202997043060074,,,,,17,29,23
2023,2023-01-14,0,0,pre,,Chicago Blackhawks,Seattle Kraken,CHI,SEA,1424.62352017089,1488.73799163809,0.4796988096651,0.5203011903349,0.24160122535326115,1.085103024467872,1.1564982008853888,,,,,3,20,11
2023,2023-01-14,0,0,pre,,Vegas Golden Knights,Edmonton Oilers,VEG,EDM,1544.90519501885,1536.04440326811,0.5839062768339679,0.4160937231660321,0.23385958629588294,1.2651200596278578,0.9687395266680252,,,,,88,28,58
2023,2023-01-14,0,0,pre,,Los Angeles Kings,New Jersey Devils,LAK,NJD,1498.03832814176,1508.48566299334,0.556676231862743,0.44332376813725705,0.237178835085889,1.2184994786181673,1.0186793564677217,,,,,44,46,45
2023,2023-01-15,0,0,pre,,Carolina Hurricanes,Vancouver Canucks,CAR,VAN,1546.42980134173,1496.94220210986,0.6393851816230705,0.36061481837692955,0.22698139558694796,1.36062321799067,0.8663581775962779,,,,,68,46,57
2023,2023-01-15,0,0,pre,,New York Rangers,Montreal Canadiens,NYR,MTL,1533.81016096772,1437.52716385595,0.6989015543564348,0.30109844564356525,0.2192375143023133,1.4638151834960549,0.7554223308062584,,,,,21,31,26
2023,2023-01-15,0,0,pre,,Winnipeg Jets,Arizona Coyotes,WPG,ARI,1528.16502996504,1444.2142460108,0.6837550560340588,0.31624494396594116,0.22125969671087595,1.43748237245637,0.7837773242545062,,,,,22,18,20
2023,2023-01-16,0,0,pre,,Boston Bruins,Philadelphia Flyers,BOS,PHI,1591.87290671641,1424.95898151883,0.7770672821470191,0.22293271785298086,0.2079126369544039,1.6004850935262636,0.6074275434281402,,,,,45,3,24
2023,2023-01-16,0,0,pre,,Buffalo Sabres,Florida Panthers,BUF,FLA,1465.78567185395,1536.12566984716,0.4707617850591867,0.5292382149408132,0.240513754987451,1.068812640476644,1.1717011145108067,,,,,41,55,48
2023,2023-01-16,0,0,pre,,Colorado Avalanche,Detroit Red Wings,COL,DET,1598.59631093661,1459.80880159597,0.7477689037000942,0.2522310962999058,0.21236996421583382,1.54910411629552,0.663265847920314,,,,,74,17,45
2023,2023-01-16,0,0,pre,,Seattle Kraken,Tampa Bay Lightning,SEA,TBL,1488.73799163809,1569.81495087705,0.45539555289935657,0.5446044471006435,0.2386461024850329,1.040758834495298,1.197887267989735,,,,,77,46,61
2023,2023-01-16,0,0,pre,,San Jose Sharks,New Jersey Devils,SJS,NJD,1438.05829172505,1508.48566299334,0.4706364766220087,0.5293635233779913,0.24049851651425774,1.0685840953131849,1.1719144212010728,,,,,12,9,10
2023,2023-01-16,0,0,pre,,Vegas Golden Knights,Dallas Stars,VEG,DAL,1544.90519501885,1534.84015366193,0.585589540866355,0.41441045913364505,0.23365363736348002,1.268007592870756,0.9656460444927242,,,,,87,15,51
2023,2023-01-16,0,0,pre,,Columbus Blue Jackets,New York Rangers,CBJ,NYR,1448.16688735188,1533.81016096772,0.44888440438086674,0.5511155956191333,0.23785483400917992,1.0288543172775928,1.2090005167315871,,,,,27,30,28
2023,2023-01-16,0,0,pre,,Pittsburgh Penguins,Anaheim Ducks,PIT,ANA,1533.47977751547,1417.58806371225,0.7221094658662144,0.2778905341337856,0.21604960571642776,1.5042570720643607,0.7117925336520671,,,,,12,13,12
2023,2023-01-16,0,0,pre,,New York Islanders,Washington Capitals,NYI,WSH,1526.74967286785,1511.75561305639,0.592457974302621,0.40754202569737896,0.2328119987363911,1.2797966221769266,0.9530153765594646,,,,,66,91,78
2023,2023-01-16,0,0,pre,,Nashville Predators,Calgary Flames,NSH,CGY,1493.64911442938,1527.4224486341,0.5233350849687024,0.4766649150312976,0.24123189361464262,1.1616569500100675,1.0795749436045752,,,,,54,85,69
2023,2023-01-16,0,0,pre,,St. Louis Blues,Ottawa Senators,STL,OTT,1523.99909305502,1464.55817392806,0.6524877779967577,0.3475122220032423,0.22531824354291421,1.3832763994649813,0.8420418440779329,,,,,32,30,31
2023,2023-01-17,0,0,pre,,Montreal Canadiens,Winnipeg Jets,MTL,WPG,1437.52716385595,1528.16502996504,0.44178265538412176,0.5582173446158782,0.23699142068665316,1.0158580323206916,1.2211333883659616,,,,,19,17,18
2023,2023-01-17,0,0,pre,,Toronto Maple Leafs,Florida Panthers,TOR,FLA,1560.54796253989,1536.12566984716,0.6054937252671194,0.3945062747328806,0.23120800149949755,1.3022004578942399,0.9290075436052576,,,,,93,44,68
2023,2023-01-17,0,0,pre,,Washington Capitals,Minnesota Wild,WSH,MIN,1511.75561305639,1531.03144392682,0.5441007363042216,0.4558992636957784,0.23870731045326155,1.1970279596828848,1.0416793507703768,,,,,68,92,80
2023,2023-01-17,0,0,pre,,Philadelphia Flyers,Anaheim Ducks,PHI,ANA,1424.95898151883,1417.58806371225,0.5818210682520213,0.4181789317479787,0.23411455675328624,1.2615439117537834,0.9725706449995029,,,,,0,1,0
2023,2023-01-17,0,0,pre,,Chicago Blackhawks,Buffalo Sabres,CHI,BUF,1424.62352017089,1465.78567185395,0.5127159435771729,0.4872840564228271,0.24252556179701595,1.1436107266930207,1.0989148351039952,,,,,1,6,3
2023,2023-01-17,0,0,pre,,Arizona Coyotes,Detroit Red Wings,ARI,DET,1444.2142460108,1459.80880159597,0.5493521989726021,0.4506478010273979,0.23806915136414852,1.2059897374999164,1.032079413864232,,,,,2,30,16
2023,2023-01-17,0,0,pre,,Edmonton Oilers,Seattle Kraken,EDM,SEA,1536.04440326811,1488.73799163809,0.6364851023671486,0.3635148976328514,0.2273470177273972,1.355614232610606,0.8717327851167911,,,,,56,85,70
2023,2023-01-18,0,0,pre,,Ottawa Senators,Pittsburgh Penguins,OTT,PIT,1464.55817392806,1533.47977751547,0.47279651315245225,0.5272034868475477,0.24076122457290836,1.0725231833974274,1.168238041175481,,,,,38,37,37
2023,2023-01-18,0,0,pre,,New York Islanders,Boston Bruins,NYI,BOS,1526.74967286785,1591.87290671641,0.4782496520579159,0.5217503479420841,0.2414247882430532,1.082462771383489,1.1589620168595645,,,,,97,21,59
2023,2023-01-18,0,0,pre,,Calgary Flames,Colorado Avalanche,CGY,COL,1527.4224486341,1598.59631093661,0.4695660314544467,0.5304339685455532,0.2403683504730352,1.0666316009630539,1.1737367495099813,,,,,98,35,66
2023,2023-01-18,0,0,pre,,Vancouver Canucks,Tampa Bay Lightning,VAN,TBL,1496.94220210986,1569.81495087705,0.4671309395690409,0.5328690604309592,0.24007229428567156,1.0621889770295923,1.1778833172560794,,,,,81,41,61
2023,2023-01-18,0,0,pre,,San Jose Sharks,Dallas Stars,SJS,DAL,1438.05829172505,1534.84015366193,0.4330794321231186,0.5669205678768814,0.23593227774830178,0.9999137251277905,1.2360185526205112,,,,,22,12,17
2023,2023-01-19,0,0,pre,,Buffalo Sabres,New York Islanders,BUF,NYI,1465.78567185395,1526.74967286785,0.48422676971443007,0.51577323028557,0.2421528224213122,1.0933494828718684,1.148803339549444,,,,,34,39,36
2023,2023-01-19,0,0,pre,,Columbus Blue Jackets,Anaheim Ducks,CBJ,ANA,1448.16688735188,1417.58806371225,0.6139268666743024,0.3860731333256976,0.2301647877868216,1.3167141741507074,0.9134506136361144,,,,,0,1,0
2023,2023-01-19,0,0,pre,,Montreal Canadiens,Florida Panthers,MTL,FLA,1437.52716385595,1536.12566984716,0.4305137223088715,0.5694862776911285,0.23561973999833657,0.9952096532999473,1.2404100866983894,,,,,22,43,32
2023,2023-01-19,0,0,pre,,New York Rangers,Boston Bruins,NYR,BOS,1533.81016096772,1591.87290671641,0.4883988586258001,0.5116011413741999,0.24266154329761647,1.1009436397702856,1.1417179035273308,,,,,98,34,66
2023,2023-01-19,0,0,pre,,Toronto Maple Leafs,Winnipeg Jets,TOR,WPG,1560.54796253989,1528.16502996504,0.6163854630570567,0.38361453694294334,0.2298597104837544,1.3209484525131778,0.9089112579705766,,,,,91,15,53
2023,2023-01-19,0,0,pre,,Philadelphia Flyers,Chicago Blackhawks,PHI,CHI,1424.95898151883,1424.62352017089,0.5719359577620362,0.4280640422379638,0.23532117992862805,1.2446044510285281,0.9907167289001,,,,,0,3,1
2023,2023-01-19,0,0,pre,,Carolina Hurricanes,Minnesota Wild,CAR,MIN,1546.42980134173,1531.03144392682,0.593019789103226,0.40698021089677405,0.23274305799619255,1.2807613970345024,0.9519816609616901,,,,,86,52,69
2023,2023-01-19,0,0,pre,,Arizona Coyotes,Washington Capitals,ARI,WSH,1444.2142460108,1511.75561305639,0.4747773711836779,0.5252226288163221,0.2410022035680184,1.0761345532758768,1.1648676502921416,,,,,15,32,23
2023,2023-01-19,0,0,pre,,St. Louis Blues,Nashville Predators,STL,NSH,1523.99909305502,1493.64911442938,0.6136145835665339,0.38638541643346613,0.2302035060729058,1.3161764446914914,0.9140270613814144,,,,,52,96,74
2023,2023-01-19,0,0,pre,,Edmonton Oilers,Tampa Bay Lightning,EDM,TBL,1536.04440326811,1569.81495087705,0.5233390864661849,0.4766609135338151,0.24123140661361223,1.1616637555818614,1.079567651031751,,,,,95,35,65
2023,2023-01-19,0,0,pre,,Seattle Kraken,New Jersey Devils,SEA,NJD,1488.73799163809,1508.48566299334,0.5434269055004717,0.4565730944995283,0.23878919012818292,1.1958785304708042,1.042910659657379,,,,,38,44,41
2023,2023-01-19,0,0,pre,,Vegas Golden Knights,Detroit Red Wings,VEG,DET,1544.90519501885,1459.80880159597,0.6851793148004025,0.3148206851995975,0.22107128342106683,1.4399564425253797,0.7811148408956872,,,,,42,21,31
2023,2023-01-19,0,0,pre,,Los Angeles Kings,Dallas Stars,LAK,DAL,1498.03832814176,1534.84015366193,0.5189845689140289,0.4810154310859711,0.2417615659840281,1.1542601817098845,1.0875013842741437,,,,,62,64,63
2023,2023-01-20,0,0,pre,,Pittsburgh Penguins,Ottawa Senators,PIT,OTT,1533.47977751547,1464.55817392806,0.6647574146885946,0.3352425853114054,0.2237421197919223,1.4045227160592875,0.8192194037326349,,,,,38,25,31
2023,2023-01-20,0,0,pre,,Vancouver Canucks,Colorado Avalanche,VAN,COL,1496.94220210986,1598.59631093661,0.42620665955942694,0.5737933404405731,0.23509469649573192,0.9873090903410026,1.2477856061547294,,,,,92,32,62
2023,2023-01-21,0,0,pre,,Buffalo Sabres,Anaheim Ducks,BUF,ANA,1465.78567185395,1417.58806371225,0.6376712389458694,0.3623287610541306,0.22719758047895636,1.3576626957411753,0.8695348847377812,,,,,1,4,2
2023,2023-01-21,0,0,pre,,Calgary Flames,Tampa Bay Lightning,CGY,TBL,1527.4224486341,1569.81495087705,0.5109463200162617,0.4890536799837383,0.24274143468985318,1.1406062319521284,1.1021352027377247,,,,,93,38,65
2023,2023-01-21,0,0,pre,,Florida Panthers,Minnesota Wild,FLA,MIN,1536.12566984716,1531.03144392682,0.5786290065330636,0.4213709934669364,0.23450455245224328,1.2560714293054482,0.9784331231467951,,,,,82,89,85
2023,2023-01-21,0,0,pre,,Ottawa Senators,Winnipeg Jets,OTT,WPG,1464.55817392806,1528.16502996504,0.4804281654424641,0.519571834557536,0.2416900428167078,1.0864316698254946,1.1552583729912134,,,,,34,19,26
2023,2023-01-21,0,0,pre,,Columbus Blue Jackets,San Jose Sharks,CBJ,SJS,1448.16688735188,1438.05829172505,0.5856503825373066,0.4143496174626934,0.23364619114139876,1.268111974995667,0.9655342161457316,,,,,1,3,2
2023,2023-01-21,0,0,pre,,Detroit Red Wings,Philadelphia Flyers,DET,PHI,1459.80880159597,1424.95898151883,0.619737648362123,0.380262351637877,0.2294430157547471,1.3267238374620325,0.9027191782927145,,,,,1,18,9
2023,2023-01-21,0,0,pre,,Montreal Canadiens,Toronto Maple Leafs,MTL,TOR,1437.52716385595,1560.54796253989,0.39643503356092613,0.6035649664390739,0.2314459437374028,0.9325627303861775,1.2988832133512251,,,,,35,10,22
2023,2023-01-21,0,0,pre,,New York Islanders,Carolina Hurricanes,NYI,CAR,1526.74967286785,1546.42980134173,0.5435233726386484,0.45647662736135164,0.23877746805880065,1.196043078586661,1.0427343894721397,,,,,84,54,69
2023,2023-01-21,0,0,pre,,Nashville Predators,Los Angeles Kings,NSH,LAK,1493.64911442938,1498.03832814176,0.5652647035826383,0.43473529641736175,0.2361339029341599,1.2331851494515471,1.002948753482613,,,,,35,96,65
2023,2023-01-21,0,0,pre,,St. Louis Blues,Chicago Blackhawks,STL,CHI,1523.99909305502,1424.62352017089,0.7026345205619993,0.29736547943800073,0.2187324968851136,1.4703125349289112,0.7484199619562022,,,,,12,20,16
2023,2023-01-21,0,0,pre,,Dallas Stars,Arizona Coyotes,DAL,ARI,1534.84015366193,1444.2142460108,0.6920046088276604,0.30799539117233965,0.22016348515789635,1.4518185563883925,0.7683449287695038,,,,,25,16,20
2023,2023-01-21,0,0,pre,,Vancouver Canucks,Edmonton Oilers,VAN,EDM,1496.94220210986,1536.04440326811,0.5156780519436963,0.4843219480563037,0.2421644225524985,1.1486416487679485,1.0935227737845499,,,,,62,85,73
2023,2023-01-21,0,0,pre,,Seattle Kraken,Colorado Avalanche,SEA,COL,1488.73799163809,1598.59631093661,0.41469926813267477,0.5853007318673252,0.23368898168979882,0.9661768682777188,1.2675121134120801,,,,,89,31,60
2023,2023-01-21,0,0,pre,,Vegas Golden Knights,Washington Capitals,VEG,WSH,1544.90519501885,1511.75561305639,0.6174284436322658,0.3825715563677342,0.22973015493636811,1.3227451101831387,0.9069850447532295,,,,,76,33,54
2023,2023-01-22,0,0,pre,,New Jersey Devils,Pittsburgh Penguins,NJD,PIT,1508.48566299334,1533.47977751547,0.5359243531153197,0.4640756468846803,0.23970091693223528,1.1830880643148176,1.0566128526174177,,,,,68,54,61
2023,2023-01-22,0,0,pre,,Boston Bruins,San Jose Sharks,BOS,SJS,1591.87290671641,1438.05829172505,0.7637321889614345,0.23626781103856553,0.20997991359136037,1.5770758724691667,0.6329040411221936,,,,,55,4,29
2023,2023-01-22,0,0,pre,,Chicago Blackhawks,Los Angeles Kings,CHI,LAK,1424.62352017089,1498.03832814176,0.4663543050934054,0.5336456949065946,0.2399778849320917,1.0607717753536117,1.17920610957848,,,,,5,25,15
2023,2023-01-22,0,0,pre,,Philadelphia Flyers,Winnipeg Jets,PHI,WPG,1424.95898151883,1528.16502996504,0.42402334076478176,0.5759766592352182,0.2348283375953889,0.9833023229115156,1.2515260146838734,,,,,13,12,12
2023,2023-01-22,0,0,pre,,Arizona Coyotes,Vegas Golden Knights,ARI,VEG,1444.2142460108,1544.90519501885,0.42756311770794797,0.572436882292052,0.23526010851108142,0.9897977984596693,1.2454623100514122,,,,,31,11,21
2023,2023-01-23,0,0,pre,,Toronto Maple Leafs,New York Islanders,TOR,NYI,1560.54796253989,1526.74967286785,0.618310128044096,0.381689871955904,0.2296205703022202,1.3242641021652881,0.905356468136932,,,,,90,28,59
2023,2023-01-23,0,0,pre,,New York Rangers,Florida Panthers,NYR,FLA,1533.81016096772,1536.12566984716,0.5681958400367061,0.4318041599632939,0.23577695246935979,1.2382011489731495,0.9975758034962102,,,,,83,97,90
2023,2023-01-23,0,0,pre,,Dallas Stars,Buffalo Sabres,DAL,BUF,1534.84015366193,1465.78567185395,0.6649278568853263,0.3350721431146737,0.22372008521266357,1.4048180821806573,0.8189020030320063,,,,,39,14,26
2023,2023-01-23,0,0,pre,,Calgary Flames,Columbus Blue Jackets,CGY,CBJ,1527.4224486341,1448.16688735188,0.6778818969424067,0.32211810305759325,0.22203309974378396,1.4272846747902785,0.7947484249535054,,,,,24,21,22
2023,2023-01-24,0,0,pre,,New Jersey Devils,Vegas Golden Knights,NJD,VEG,1508.48566299334,1544.90519501885,0.5195339171573445,0.48046608284265546,0.24169466054375144,1.1551939211101305,1.0865007394336208,,,,,74,11,42
2023,2023-01-24,0,0,pre,,Pittsburgh Penguins,Florida Panthers,PIT,FLA,1533.47977751547,1536.12566984716,0.5677291644784184,0.43227083552158163,0.23583379695933554,1.2374024014126757,0.9984313955466598,,,,,83,95,89
2023,2023-01-24,0,0,pre,,Tampa Bay Lightning,Minnesota Wild,TBL,MIN,1569.81495087705,1531.03144392682,0.6250593712256712,0.37494062877432877,0.22877965436121403,1.3358975299083096,0.8928821244529044,,,,,94,46,70
2023,2023-01-24,0,0,pre,,Montreal Canadiens,Boston Bruins,MTL,BOS,1437.52716385595,1591.87290671641,0.3541921662779497,0.6458078337220503,0.2261685415939637,0.8544457484587725,1.3717227931351912,,,,,55,8,31
2023,2023-01-24,0,0,pre,,Detroit Red Wings,San Jose Sharks,DET,SJS,1459.80880159597,1438.05829172505,0.6018139859672242,0.39818601403277576,0.2316617580809263,1.2958724439885176,0.9357893140924086,,,,,2,16,9
2023,2023-01-24,0,0,pre,,Philadelphia Flyers,Los Angeles Kings,PHI,LAK,1424.95898151883,1498.03832814176,0.46683491782203157,0.5331650821779684,0.24003630855933983,1.0616488138227997,1.17838749473654,,,,,5,29,17
2023,2023-01-24,0,0,pre,,Nashville Predators,Winnipeg Jets,NSH,WPG,1493.64911442938,1528.16502996504,0.5222686474314086,0.47773135256859145,0.24136169517107514,1.159843343955143,1.0815183512159323,,,,,55,62,58
2023,2023-01-24,0,0,pre,,St. Louis Blues,Buffalo Sabres,STL,BUF,1523.99909305502,1465.78567185395,0.6508838483376106,0.3491161516623894,0.22552288454256642,1.3805013782385234,0.845021506304043,,,,,33,35,34
2023,2023-01-24,0,0,pre,,Colorado Avalanche,Washington Capitals,COL,WSH,1598.59631093661,1511.75561305639,0.6873412121849064,0.3126587878150936,0.22078462616083805,1.443712677953469,0.777071948207369,,,,,96,24,60
2023,2023-01-24,0,0,pre,,Arizona Coyotes,Anaheim Ducks,ARI,ANA,1444.2142460108,1417.58806371225,0.6085200980758358,0.39147990192416415,0.23083417659717828,1.3074071369666802,0.923427039630498,,,,,0,5,2
2023,2023-01-24,0,0,pre,,Vancouver Canucks,Chicago Blackhawks,VAN,CHI,1496.94220210986,1424.62352017089,0.6691012450060694,0.3308987549939306,0.22317928311748766,1.4120522369361534,0.8111270461813342,,,,,4,14,9
2023,2023-01-25,0,0,pre,,Toronto Maple Leafs,New York Rangers,TOR,NYR,1560.54796253989,1533.81016096772,0.608673153593489,0.39132684640651105,0.23081525493727523,1.3076705130040966,0.9231447419331785,,,,,92,40,66
2023,2023-01-25,0,0,pre,,Ottawa Senators,New York Islanders,OTT,NYI,1464.55817392806,1526.74967286785,0.48246222020235696,0.517537779797643,0.24193780528364844,1.0901363950003278,1.1518014102833207,,,,,34,33,33
2023,2023-01-25,0,0,pre,,Dallas Stars,Carolina Hurricanes,DAL,CAR,1534.84015366193,1546.42980134173,0.5550528347627712,0.44494716523722877,0.23737622301798267,1.215725547052114,1.0216506759658686,,,,,88,24,56
2023,2023-01-25,0,0,pre,,Edmonton Oilers,Columbus Blue Jackets,EDM,CBJ,1536.04440326811,1448.16688735188,0.6886224054637217,0.31137759453627833,0.2206143627877721,1.4459391805324537,0.7746751822553184,,,,,28,19,23
2023,2023-01-25,0,0,pre,,Seattle Kraken,Vancouver Canucks,SEA,VAN,1488.73799163809,1496.94220210986,0.5598604954064499,0.4401395045935501,0.23679155971966764,1.2239423105998484,1.0128492491198193,,,,,31,94,62
2023,2023-01-26,0,0,pre,,Washington Capitals,Pittsburgh Penguins,WSH,PIT,1511.75561305639,1533.47977751547,0.5406025952571047,0.45939740474289525,0.23913238542742166,1.1910619877695447,1.048070397657877,,,,,70,95,82
2023,2023-01-26,0,0,pre,,Tampa Bay Lightning,Boston Bruins,TBL,BOS,1569.81495087705,1591.87290671641,0.5401253614205755,0.45987463857942446,0.23919037783352526,1.1902483113990194,1.0489420664345057,,,,,100,12,56
2023,2023-01-26,0,0,pre,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1437.52716385595,1459.80880159597,0.5398055139283015,0.46019448607169855,0.23922924538174287,1.1897030074883743,1.0495262378933685,,,,,1,28,14
2023,2023-01-26,0,0,pre,,Nashville Predators,New Jersey Devils,NSH,NJD,1493.64911442938,1508.48566299334,0.5504321967137401,0.4495678032862599,0.23793789451366776,1.2078336099825477,1.0301042845311201,,,,,42,44,43
2023,2023-01-26,0,0,pre,,Minnesota Wild,Philadelphia Flyers,MIN,PHI,1531.03144392682,1424.95898151883,0.7106257965870231,0.2893742034129769,0.21764176810879524,1.4842315064499205,0.7334102616588747,,,,,14,22,18
2023,2023-01-26,0,0,pre,,Winnipeg Jets,Buffalo Sabres,WPG,BUF,1528.16502996504,1465.78567185395,0.6563132564746342,0.34368674352536577,0.22482889992679456,1.3898972254154989,0.8349316745112957,,,,,35,19,27
2023,2023-01-26,0,0,pre,,Calgary Flames,Chicago Blackhawks,CGY,CHI,1527.4224486341,1424.62352017089,0.7067354563766316,0.2932645436233684,0.21817444058202093,1.4774537405008332,0.7407207000811876,,,,,13,16,14
2023,2023-01-26,0,0,pre,,Arizona Coyotes,St. Louis Blues,ARI,STL,1444.2142460108,1523.99909305502,0.4572408572138958,0.5427591427861043,0.23887033240191893,1.0441307712792889,1.1947395611226301,,,,,20,53,36
2023,2023-01-26,0,0,pre,,Colorado Avalanche,Anaheim Ducks,COL,ANA,1598.59631093661,1417.58806371225,0.7908059567583847,0.20919404324161528,0.20570513899818668,1.6246442032593786,0.5810609357388081,,,,,44,2,23
2023,2023-01-27,0,0,pre,,New York Islanders,Detroit Red Wings,NYI,DET,1526.74967286785,1459.80880159597,0.6622116646440562,0.33778833535594377,0.22407075856382544,1.4001118178253307,0.8239589407384948,,,,,31,70,50
2023,2023-01-27,0,0,pre,,Florida Panthers,Los Angeles Kings,FLA,LAK,1536.12566984716,1498.03832814176,0.6241197151257843,0.37588028487421565,0.2288969546041423,1.3342772827550142,0.8946196718491282,,,,,63,83,73
2023,2023-01-27,0,0,pre,,Carolina Hurricanes,San Jose Sharks,CAR,SJS,1546.42980134173,1438.05829172505,0.7133396671768419,0.28666033282315806,0.21726822654794722,1.4889615164878158,0.7283067100601315,,,,,28,9,18
2023,2023-01-27,0,0,pre,,New York Rangers,Vegas Golden Knights,NYR,VEG,1533.81016096772,1544.90519501885,0.5557559009029392,0.44424409909706075,0.2372907415095013,1.2169268134918405,1.0203639280176608,,,,,87,39,63
2023,2023-01-27,0,0,pre,,Toronto Maple Leafs,Ottawa Senators,TOR,OTT,1560.54796253989,1464.55817392806,0.6985462483954074,0.30145375160459265,0.21928543872703757,1.4631969149673392,0.7560885237596984,,,,,55,10,32
2023,2023-01-27,0,0,pre,,Dallas Stars,New Jersey Devils,DAL,NJD,1534.84015366193,1508.48566299334,0.6081474576377272,0.39185254236227285,0.23088023820369802,1.3067659235967806,0.9241143146069175,,,,,69,17,43
2023,2023-01-27,0,0,pre,,Seattle Kraken,Calgary Flames,SEA,CGY,1488.73799163809,1527.4224486341,0.5162786201019296,0.4837213798980704,0.24209123057813675,1.1496619443203375,1.0924292862577993,,,,,51,93,72
2023,2023-01-27,0,0,pre,,Vancouver Canucks,Columbus Blue Jackets,VAN,CBJ,1496.94220210986,1448.16688735188,0.6384392429574962,0.3615607570425038,0.2271007467692929,1.3589892038418159,0.868111542927477,,,,,11,20,15
2023,2023-01-28,0,0,pre,,Colorado Avalanche,St. Louis Blues,COL,STL,1598.59631093661,1523.99909305502,0.6719987897315637,0.3280012102684363,0.22280233521492687,1.4170770150642573,0.8057253201506697,,,,,97,25,61
2023,2023-01-28,0,0,pre,,Florida Panthers,Boston Bruins,FLA,BOS,1536.12566984716,1591.87290671641,0.4917298156068319,0.5082701843931681,0.24306807723464652,1.1070038876498103,1.136064189584836,,,,,98,33,65
2023,2023-01-28,0,0,pre,,Winnipeg Jets,Philadelphia Flyers,WPG,PHI,1528.16502996504,1424.95898151883,0.7072209505175099,0.2927790494824901,0.21810814249684482,1.4782993956796375,0.7398087468172073,,,,,13,11,12
2023,2023-01-28,0,0,pre,,Pittsburgh Penguins,San Jose Sharks,PIT,SJS,1533.47977751547,1438.05829172505,0.69785690890747,0.30214309109253,0.21937834829536074,1.461997470087674,0.7573808782076868,,,,,21,17,19
2023,2023-01-28,0,0,pre,,Ottawa Senators,Montreal Canadiens,OTT,MTL,1464.55817392806,1437.52716385595,0.6090751075316194,0.3909248924683806,0.23076555550730662,1.308362215035339,0.9224033404719678,,,,,2,10,6
2023,2023-01-28,0,0,pre,,Tampa Bay Lightning,Los Angeles Kings,TBL,LAK,1569.81495087705,1498.03832814176,0.6684100218854538,0.33158997811454616,0.22326902517595337,1.4108538149426582,0.8124152102332952,,,,,81,43,62
2023,2023-01-28,0,0,pre,,New York Islanders,Vegas Golden Knights,NYI,VEG,1526.74967286785,1544.90519501885,0.5456999872440572,0.4543000127559428,0.2385129776582829,1.1997564232807303,1.0387565543775525,,,,,84,26,55
2023,2023-01-28,0,0,pre,,Minnesota Wild,Buffalo Sabres,MIN,BUF,1531.03144392682,1465.78567185395,0.660025530556283,0.339974469443717,0.22435227822469056,1.3963251078704944,0.8280271703541962,,,,,37,34,35
2023,2023-01-28,0,0,pre,,Edmonton Oilers,Chicago Blackhawks,EDM,CHI,1536.04440326811,1424.62352017089,0.7169156534180267,0.28308434658197335,0.21677348936938823,1.495196488430481,0.7215770009389073,,,,,16,12,14
2023,2023-01-28,0,0,pre,,Anaheim Ducks,Arizona Coyotes,ANA,ARI,1417.58806371225,1444.2142460108,0.5335869718143633,0.4664130281856367,0.2399850232363263,1.179106085035582,1.0608789382007444,,,,,0,6,3
2023,2023-01-28,0,0,pre,,Seattle Kraken,Columbus Blue Jackets,SEA,CBJ,1488.73799163809,1448.16688735188,0.6274678721246301,0.37253212787536993,0.22847864716038518,1.3400513808500043,0.8884272663103809,,,,,9,24,16
2023,2023-01-29,0,0,pre,,Carolina Hurricanes,Boston Bruins,CAR,BOS,1546.42980134173,1591.87290671641,0.5065575225085686,0.49344247749143144,0.2432772455002669,1.13315837175408,1.110118873746187,,,,,99,15,57
2023,2023-01-29,0,0,pre,,Toronto Maple Leafs,Washington Capitals,TOR,WSH,1560.54796253989,1511.75561305639,0.6384618782339234,0.3615381217660766,0.22709789189445534,1.3590283017604037,0.8680695901340516,,,,,84,35,59
2023,2023-01-30,0,0,pre,,Winnipeg Jets,St. Louis Blues,WPG,STL,1528.16502996504,1523.99909305502,0.5773255840017386,0.4226744159982614,0.23466369697275494,1.2538375090774294,0.9808261878953255,,,,,74,73,73
2023,2023-01-31,0,0,pre,,Columbus Blue Jackets,Washington Capitals,CBJ,WSH,1448.16688735188,1511.75561305639,0.48045421716313297,0.519545782836867,0.24169321549208253,1.0864791251754595,1.155214090316623,,,,,17,31,24
2023,2023-01-31,0,0,pre,,Montreal Canadiens,Ottawa Senators,MTL,OTT,1437.52716385595,1464.55817392806,0.5330069615428389,0.4669930384571611,0.2400555303027215,1.1781181845801907,1.0619373457225307,,,,,2,10,6
2023,2023-01-31,0,0,pre,,Carolina Hurricanes,Los Angeles Kings,CAR,LAK,1546.42980134173,1498.03832814176,0.6379290420318374,0.3620709579681626,0.22716508206288408,1.3581079629430994,0.8690571191197846,,,,,69,50,59
